Query_1	Query_1	BC_1959	5e-61	580
Query_2747	Query_2747	BC_3462	8e-33	331
Query_2748	Query_2748	BC_3461	8e-43	419
Query_2750	Query_2750	BC_1383	5e-145	1306
Query_2750	Query_2750	BC_1184	6e-26	279
Query_2750	Query_2750	BC_1716	5e-15	185
Query_2750	Query_2750	BC_1615	2e-07	121
Query_2751	Query_2751	BC_4920	7e-51	491
Query_2751	Query_2751	BC_0186	1e-21	238
Query_2752	Query_2752	BC_2066	1e-94	872
Query_2752	Query_2752	BC_2799	6e-76	710
Query_2752	Query_2752	BC_2622	4e-52	505
Query_2753	Query_2753	BC_5234	9e-31	321
Query_2753	Query_2753	BC_5196	4e-28	297
Query_2753	Query_2753	BC_1953	2e-27	292
Query_2753	Query_2753	BC_2849	1e-10	146
Query_2753	Query_2753	BC_3607	6e-06	107
Query_2753	Query_2753	BC_3607	1e-04	95
Query_2753	Query_2753	BC_1480	1e-05	104
Query_2754	Query_2754	BC_4907	3e-25	269
Query_2755	Query_2755	BC_0625	3e-100	918
Query_2755	Query_2755	BC_2117	1e-04	94
Query_2756	Query_2756	BC_0624	5e-128	1161
Query_2757	Query_2757	BC_1921	1e-15	192
Query_2760	Query_2760	BC_2919	1e-88	818
Query_2765	Query_2765	BC_0920	2e-14	181
Query_2767	Query_2767	BC_0927	1e-06	109
Query_2768	Query_2768	BC_3473	2e-14	175
Query_2768	Query_2768	BC_3465	6e-14	171
Query_2768	Query_2768	BC_2072	3e-13	165
Query_2768	Query_2768	BC_5073	9e-11	144
Query_2768	Query_2768	BC_4760	2e-10	140
Query_2768	Query_2768	BC_2494	2e-09	132
Query_2768	Query_2768	BC_1082	9e-08	118
Query_2768	Query_2768	BC_2992	1e-07	117
Query_2768	Query_2768	BC_2356	1e-07	116
Query_2768	Query_2768	BC_2263	2e-07	115
Query_2768	Query_2768	BC_2462	4e-07	112
Query_2768	Query_2768	BC_2474	5e-07	112
Query_2768	Query_2768	BC_2924	4e-06	104
Query_2768	Query_2768	BC_2017	2e-05	98
Query_2768	Query_2768	BC_2923	3e-05	97
Query_2768	Query_2768	BC_0964	8e-05	92
Query_2768	Query_2768	BC_4683	1e-04	92
Query_2768	Query_2768	BC_1799	1e-04	90
Query_2773	Query_2773	BC_3282	3e-05	93
Query_2773	Query_2773	BC_3525	7e-05	89
Query_2774	Query_2774	BC_1208	6e-12	158
Query_2774	Query_2774	BC_5429	4e-05	100
Query_2780	Query_2780	BC_1660	3e-32	341
Query_2780	Query_2780	BC_1480	4e-13	176
Query_2780	Query_2780	BC_0740	3e-10	150
Query_2780	Query_2780	BC_1431	3e-09	142
Query_2780	Query_2780	BC_3698	3e-07	125
Query_2780	Query_2780	BC_5283	8e-06	113
Query_2780	Query_2780	BC_4441	1e-04	102
Query_2809	Query_2809	BC_1510	1e-31	320
Query_2809	Query_2809	BC_2313	3e-29	299
Query_2809	Query_2809	BC_3728	9e-27	278
Query_2812	Query_2812	BC_3095	5e-10	134
Query_2812	Query_2812	BC_1032	3e-09	127
Query_2812	Query_2812	BC_1847	3e-09	127
Query_2812	Query_2812	BC_1850	1e-07	113
Query_2812	Query_2812	BC_1282	4e-05	92
Query_2812	Query_2812	BC_1724	8e-05	89
Query_2816	Query_2816	BC_1264	7e-76	709
Query_2828	Query_2828	BC_2557	1e-09	138
Query_2833	Query_2833	BC_4089	1e-04	94
Query_2853	Query_2853	BC_1561	5e-11	145
Query_2878	Query_2878	BC_4403	7e-25	271
Query_2879	Query_2879	BC_4605	2e-55	539
Query_2879	Query_2879	BC_3816	1e-05	109
Query_2880	Query_2880	BC_2952	2e-14	177
Query_2880	Query_2880	BC_5239	6e-13	165
Query_2880	Query_2880	BC_0679	1e-12	161
Query_2880	Query_2880	BC_0813	8e-11	146
Query_2905	Query_2905	BC_1353	3e-30	309
Query_2906	Query_2906	BC_1354	6e-124	1128
Query_2906	Query_2906	BC_1354	9e-106	971
Query_2907	Query_2907	BC_1355	2e-104	955
Query_2909	Query_2909	BC_4521	7e-07	106
Query_2911	Query_2911	BC_2738	1e-09	134
Query_2933	Query_2933	BC_1958	5e-96	881
Query_2933	Query_2933	BC_3849	3e-34	348
Query_2933	Query_2933	BC_1317	2e-29	307
Query_2933	Query_2933	BC_5076	4e-25	270
Query_2933	Query_2933	BC_3556	2e-24	263
Query_2933	Query_2933	BC_2781	2e-22	245
Query_2933	Query_2933	BC_0770	3e-22	245
Query_2933	Query_2933	BC_3174	6e-22	242
Query_2933	Query_2933	BC_2278	1e-19	222
Query_2933	Query_2933	BC_4624	2e-19	221
Query_2933	Query_2933	BC_3990	4e-19	217
Query_2933	Query_2933	BC_3382	6e-19	216
Query_2933	Query_2933	BC_3460	3e-18	210
Query_2933	Query_2933	BC_4030	1e-17	204
Query_2933	Query_2933	BC_4715	2e-17	204
Query_2933	Query_2933	BC_1062	3e-16	193
Query_2933	Query_2933	BC_5079	2e-15	185
Query_2933	Query_2933	BC_3785	5e-15	182
Query_2933	Query_2933	BC_2302	6e-15	182
Query_2933	Query_2933	BC_0195	4e-14	174
Query_2933	Query_2933	BC_1711	2e-12	160
Query_2933	Query_2933	BC_0850	2e-11	151
Query_2933	Query_2933	BC_3327	6e-10	139
Query_2933	Query_2933	BC_3548	5e-07	113
Query_2933	Query_2933	BC_4017	9e-05	94
Query_2933	Query_2933	BC_2516	1e-04	92
Query_2934	Query_2934	BC_0595	5e-19	211
Query_2934	Query_2934	BC_4834	2e-11	146
Query_2934	Query_2934	BC_4256	2e-08	121
Query_2934	Query_2934	BC_3155	8e-07	106
Query_2934	Query_2934	BC_2971	9e-07	106
Query_2934	Query_2934	BC_0613	1e-06	105
Query_2934	Query_2934	BC_3423	1e-06	105
Query_2934	Query_2934	BC_4708	7e-05	89
Query_2934	Query_2934	BC_2298	1e-04	88
Query_2935	Query_2935	BC_3722	9e-59	558
Query_2937	Query_2937	BC_2256	1e-16	190
Query_2938	Query_2938	BC_2253	4e-15	177
Query_2939	Query_2939	BC_1754	2e-04	86
Query_2940	Query_2940	BC_2181	8e-33	330
Query_2940	Query_2940	BC_2988	4e-32	324
Query_2948	Query_2948	BC_2705	2e-11	146
Query_2952	Query_2952	BC_1482	4e-65	613
Query_2953	Query_2953	BC_1484	3e-61	583
Query_2953	Query_2953	BC_2815	3e-06	109
Query_2954	Query_2954	BC_1486	2e-38	383
Query_2955	Query_2955	BC_1487	3e-06	106
Query_2957	Query_2957	BC_1488	4e-47	460
Query_2957	Query_2957	BC_2476	2e-19	220
Query_2957	Query_2957	BC_3726	5e-13	165
Query_2957	Query_2957	BC_3991	6e-11	147
Query_2957	Query_2957	BC_1111	1e-05	102
Query_2958	Query_2958	BC_1490	3e-66	623
Query_2958	Query_2958	BC_1190	3e-20	226
Query_2960	Query_2960	BC_1572	4e-160	1440
Query_2960	Query_2960	BC_3766	3e-05	105
Query_2961	Query_2961	BC_1575	4e-20	221
Query_2962	Query_2962	BC_1582	3e-94	867
Query_2962	Query_2962	BC_4587	5e-49	477
Query_2963	Query_2963	BC_1495	8e-142	1277
Query_2963	Query_2963	BC_3447	4e-11	150
Query_2963	Query_2963	BC_3970	3e-10	142
Query_2963	Query_2963	BC_5159	4e-08	124
Query_2963	Query_2963	BC_0385	9e-08	121
Query_2963	Query_2963	BC_2840	4e-06	107
Query_2963	Query_2963	BC_4926	8e-06	104
Query_2966	Query_2966	BC_1597	3e-34	345
Query_2967	Query_2967	BC_2752	9e-157	1408
Query_2968	Query_2968	BC_1600	4e-20	222
Query_2969	Query_2969	BC_1601	3e-13	161
Query_2972	Query_2972	BC_1498	2e-132	1198
Query_2972	Query_2972	BC_0267	2e-12	162
Query_2972	Query_2972	BC_0267	6e-12	158
Query_2972	Query_2972	BC_0066	4e-11	151
Query_2972	Query_2972	BC_0066	5e-09	133
Query_2972	Query_2972	BC_4900	5e-10	142
Query_2972	Query_2972	BC_4900	2e-09	136
Query_2972	Query_2972	BC_3805	1e-09	138
Query_2972	Query_2972	BC_3805	5e-09	132
Query_2972	Query_2972	BC_5129	1e-05	104
Query_2972	Query_2972	BC_5129	5e-05	99
Query_2973	Query_2973	BC_1499	1e-73	686
Query_2974	Query_2974	BC_2150	1e-37	376
Query_2975	Query_2975	BC_2155	2e-141	1276
Query_2976	Query_2976	BC_1501	2e-04	90
Query_2977	Query_2977	BC_1504	0.0	1903
Query_2977	Query_2977	BC_4297	8e-21	235
Query_2977	Query_2977	BC_4297	3e-11	153
Query_2977	Query_2977	BC_5486	5e-15	185
Query_2977	Query_2977	BC_5486	3e-11	153
Query_2977	Query_2977	BC_3836	7e-06	106
Query_2977	Query_2977	BC_3836	2e-05	102
Query_2977	Query_2977	BC_0708	3e-05	101
Query_2978	Query_2978	BC_1507	5e-16	185
Query_2979	Query_2979	BC_1508	5e-71	666
Query_2980	Query_2980	BC_2157	1e-57	546
Query_2980	Query_2980	BC_4151	1e-36	366
Query_2981	Query_2981	BC_1519	7e-87	805
Query_2982	Query_2982	BC_1520	1e-70	660
Query_2983	Query_2983	BC_1521	7e-25	264
Query_2984	Query_2984	BC_2158	7e-44	429
Query_2985	Query_2985	BC_1525	8e-52	498
Query_2986	Query_2986	BC_1527	9e-35	353
Query_2987	Query_2987	BC_1530	6e-90	828
Query_2987	Query_2987	BC_0232	2e-47	461
Query_2987	Query_2987	BC_3229	6e-29	302
Query_2987	Query_2987	BC_2067	1e-22	247
Query_2987	Query_2987	BC_5018	4e-21	234
Query_2987	Query_2987	BC_1163	2e-20	228
Query_2987	Query_2987	BC_3639	2e-18	210
Query_2987	Query_2987	BC_4280	6e-15	181
Query_2987	Query_2987	BC_4796	6e-15	181
Query_2987	Query_2987	BC_4633	9e-11	145
Query_2988	Query_2988	BC_1531	5e-49	470
Query_2989	Query_2989	BC_1534	7e-75	698
Query_2990	Query_2990	BC_1535	2e-148	1334
Query_2990	Query_2990	BC_1590	1e-22	250
Query_2990	Query_2990	BC_5420	4e-19	220
Query_2990	Query_2990	BC_4756	2e-10	144
Query_2990	Query_2990	BC_5269	5e-07	115
Query_2990	Query_2990	BC_4864	1e-05	104
Query_2991	Query_2991	BC_2186	5e-52	500
Query_2992	Query_2992	BC_4955	2e-47	461
Query_2993	Query_2993	BC_2195	3e-08	122
Query_2994	Query_2994	BC_2766	8e-32	329
Query_2994	Query_2994	BC_0473	2e-30	317
Query_2994	Query_2994	BC_2250	7e-30	312
Query_2994	Query_2994	BC_2837	4e-28	297
Query_2994	Query_2994	BC_0356	5e-28	296
Query_2994	Query_2994	BC_4165	3e-26	280
Query_2994	Query_2994	BC_5205	3e-12	160
Query_2995	Query_2995	BC_2196	1e-78	731
Query_2995	Query_2995	BC_5449	2e-27	289
Query_2996	Query_2996	BC_1544	3e-18	205
Query_2997	Query_2997	BC_1545	8e-18	204
Query_2998	Query_2998	BC_2199	7e-09	123
Query_2999	Query_2999	BC_2202	6e-51	491
Query_3000	Query_3000	BC_5401	2e-31	324
Query_3000	Query_3000	BC_4123	8e-15	181
Query_3003	Query_3003	BC_1716	1e-38	390
Query_3003	Query_3003	BC_1383	2e-14	180
Query_3003	Query_3003	BC_1615	2e-11	155
Query_3004	Query_3004	BC_1549	2e-15	184
Query_3005	Query_3005	BC_4081	7e-22	238
Query_3005	Query_3005	BC_1387	2e-21	235
Query_3005	Query_3005	BC_0657	1e-09	133
Query_3005	Query_3005	BC_1337	9e-09	125
Query_3005	Query_3005	BC_4124	1e-05	98
Query_3006	Query_3006	BC_1555	2e-74	696
Query_3006	Query_3006	BC_3751	1e-51	499
Query_3008	Query_3008	BC_1557	1e-12	158
Query_3009	Query_3009	BC_1558	5e-08	116
Query_3010	Query_3010	BC_1559	2e-12	157
Query_3011	Query_3011	BC_5436	8e-58	548
Query_3013	Query_3013	BC_5320	1e-48	470
Query_3013	Query_3013	BC_4050	1e-36	367
Query_3014	Query_3014	BC_3750	5e-29	302
Query_3014	Query_3014	BC_5274	3e-28	296
Query_3015	Query_3015	BC_1485	3e-15	189
Query_3015	Query_3015	BC_2408	1e-10	150
Query_3015	Query_3015	BC_5451	5e-10	144
Query_3015	Query_3015	BC_2815	2e-08	131
Query_3015	Query_3015	BC_2103	1e-07	124
Query_3015	Query_3015	BC_0259	6e-07	118
Query_3015	Query_3015	BC_4283	2e-04	97
Query_3017	Query_3017	BC_1561	2e-61	580
Query_3018	Query_3018	BC_1562	1e-34	346
Query_3018	Query_3018	BC_3896	2e-06	103
Query_3019	Query_3019	BC_1563	2e-162	1455
Query_3021	Query_3021	BC_4062	2e-81	756
Query_3026	Query_3026	BC_4059	7e-39	386
Query_3027	Query_3027	BC_4058	4e-80	744
Query_3028	Query_3028	BC_4057	7e-50	482
Query_3029	Query_3029	BC_1467	2e-34	347
Query_3030	Query_3030	BC_1565	0.0	2065
Query_3031	Query_3031	BC_1566	0.0	1684
Query_3032	Query_3032	BC_1602	5e-05	90
Query_3039	Query_3039	BC_3095	2e-11	146
Query_3039	Query_3039	BC_1850	4e-08	118
Query_3039	Query_3039	BC_1032	9e-08	115
Query_3039	Query_3039	BC_1847	5e-07	108
Query_3040	Query_3040	BC_1724	2e-04	86
Query_3047	Query_3047	BC_4579	2e-09	136
Query_3069	Query_3069	BC_2594	5e-16	199
Query_3082	Query_3082	BC_1604	6e-29	303
Query_3083	Query_3083	BC_3154	6e-66	619
Query_3087	Query_3087	BC_3372	3e-145	1306
Query_3087	Query_3087	BC_2225	6e-112	1019
Query_3087	Query_3087	BC_4042	6e-09	131
Query_3087	Query_3087	BC_2289	7e-08	122
Query_3088	Query_3088	BC_0603	2e-13	167
Query_3088	Query_3088	BC_1135	1e-07	118
Query_3089	Query_3089	BC_3413	4e-07	114
Query_3090	Query_3090	BC_4333	4e-69	647
Query_3090	Query_3090	BC_4783	2e-05	98
Query_3091	Query_3091	BC_4332	8e-144	1295
Query_3091	Query_3091	BC_3836	8e-06	105
Query_3092	Query_3092	BC_4330	2e-23	249
Query_3093	Query_3093	BC_4329	3e-65	613
Query_3094	Query_3094	BC_4328	6e-68	637
Query_3094	Query_3094	BC_2499	3e-11	148
Query_3095	Query_3095	BC_4327	8e-40	391
Query_3096	Query_3096	BC_4326	8e-61	577
Query_3096	Query_3096	BC_2803	7e-13	164
Query_3096	Query_3096	BC_2860	2e-12	160
Query_3096	Query_3096	BC_1513	1e-07	120
Query_3096	Query_3096	BC_2430	3e-07	115
Query_3096	Query_3096	BC_4115	6e-07	113
Query_3096	Query_3096	BC_2100	8e-07	112
Query_3096	Query_3096	BC_3171	4e-06	105
Query_3096	Query_3096	BC_0620	2e-05	100
Query_3096	Query_3096	BC_3347	5e-05	96
Query_3097	Query_3097	BC_4321	2e-75	704
Query_3098	Query_3098	BC_4310	2e-123	1119
Query_3099	Query_3099	BC_4309	2e-61	583
Query_3100	Query_3100	BC_4308	0.0	2041
Query_3100	Query_3100	BC_3772	3e-70	661
Query_3101	Query_3101	BC_0803	5e-36	364
Query_3102	Query_3102	BC_4306	3e-51	491
Query_3106	Query_3106	BC_4304	4e-31	315
Query_3107	Query_3107	BC_4303	1e-86	802
Query_3108	Query_3108	BC_4301	0.0	1792
Query_3109	Query_3109	BC_4300	1e-50	487
Query_3110	Query_3110	BC_4293	9e-110	1000
Query_3111	Query_3111	BC_4287	9e-61	576
Query_3112	Query_3112	BC_4286	1e-136	1234
Query_3112	Query_3112	BC_2685	3e-12	160
Query_3112	Query_3112	BC_3416	1e-04	94
Query_3114	Query_3114	BC_4284	1e-06	110
Query_3115	Query_3115	BC_4283	4e-145	1307
Query_3115	Query_3115	BC_2408	1e-73	691
Query_3115	Query_3115	BC_0259	2e-71	672
Query_3115	Query_3115	BC_5451	9e-66	623
Query_3115	Query_3115	BC_2103	3e-64	610
Query_3115	Query_3115	BC_1485	3e-13	170
Query_3115	Query_3115	BC_2815	4e-12	160
Query_3115	Query_3115	BC_4227	1e-06	113
Query_3116	Query_3116	BC_4282	1e-134	1215
Query_3117	Query_3117	BC_4281	4e-17	195
Query_3118	Query_3118	BC_4280	2e-110	1005
Query_3118	Query_3118	BC_4796	6e-48	467
Query_3118	Query_3118	BC_0232	4e-47	461
Query_3118	Query_3118	BC_2067	6e-41	407
Query_3118	Query_3118	BC_5018	7e-37	371
Query_3118	Query_3118	BC_1530	7e-35	354
Query_3118	Query_3118	BC_3229	7e-32	328
Query_3118	Query_3118	BC_1163	7e-30	311
Query_3118	Query_3118	BC_3639	3e-25	272
Query_3118	Query_3118	BC_4633	3e-10	141
Query_3120	Query_3120	BC_2099	5e-09	126
Query_3120	Query_3120	BC_1391	3e-08	119
Query_3121	Query_3121	BC_4276	0.0	1704
Query_3122	Query_3122	BC_4275	3e-13	161
Query_3124	Query_3124	BC_4274	3e-38	383
Query_3125	Query_3125	BC_2043	6e-21	231
Query_3126	Query_3126	BC_4271	8e-141	1270
Query_3128	Query_3128	BC_1535	1e-13	172
Query_3128	Query_3128	BC_4756	7e-09	131
Query_3128	Query_3128	BC_5420	2e-07	119
Query_3128	Query_3128	BC_1590	9e-06	105
Query_3129	Query_3129	BC_4262	3e-39	390
Query_3131	Query_3131	BC_0261	2e-15	188
Query_3132	Query_3132	BC_4261	1e-10	139
Query_3133	Query_3133	BC_1417	0.0	1839
Query_3133	Query_3133	BC_5232	0.0	1692
Query_3133	Query_3133	BC_3765	0.0	1675
Query_3133	Query_3133	BC_2932	2e-165	1485
Query_3133	Query_3133	BC_4775	3e-11	155
Query_3136	Query_3136	BC_5008	3e-20	221
Query_3137	Query_3137	BC_4259	2e-10	137
Query_3138	Query_3138	BC_4258	1e-69	653
Query_3138	Query_3138	BC_0794	2e-11	150
Query_3138	Query_3138	BC_3088	1e-09	135
Query_3138	Query_3138	BC_2339	4e-09	131
Query_3138	Query_3138	BC_5001	1e-08	126
Query_3138	Query_3138	BC_3511	2e-08	124
Query_3138	Query_3138	BC_3453	2e-04	90
Query_3139	Query_3139	BC_4241	1e-30	311
Query_3140	Query_3140	BC_3402	6e-29	298
Query_3140	Query_3140	BC_1188	3e-27	284
Query_3140	Query_3140	BC_4992	3e-14	171
Query_3142	Query_3142	BC_3355	2e-149	1343
Query_3142	Query_3142	BC_0610	3e-139	1257
Query_3142	Query_3142	BC_2240	4e-136	1229
Query_3142	Query_3142	BC_2044	7e-136	1227
Query_3143	Query_3143	BC_4228	7e-83	768
Query_3144	Query_3144	BC_4227	0.0	2037
Query_3144	Query_3144	BC_5245	4e-36	368
Query_3144	Query_3144	BC_1744	2e-24	267
Query_3144	Query_3144	BC_2408	2e-07	121
Query_3144	Query_3144	BC_0259	9e-07	115
Query_3144	Query_3144	BC_5451	9e-07	115
Query_3144	Query_3144	BC_1485	2e-05	104
Query_3144	Query_3144	BC_2815	2e-05	103
Query_3145	Query_3145	BC_4210	2e-43	423
Query_3145	Query_3145	BC_0791	5e-14	169
Query_3145	Query_3145	BC_3511	4e-12	153
Query_3145	Query_3145	BC_0796	1e-11	150
Query_3145	Query_3145	BC_0797	4e-09	127
Query_3145	Query_3145	BC_0793	1e-07	115
Query_3146	Query_3146	BC_4209	5e-113	1028
Query_3146	Query_3146	BC_1086	2e-18	212
Query_3147	Query_3147	BC_1989	3e-57	547
Query_3147	Query_3147	BC_3927	1e-08	129
Query_3147	Query_3147	BC_2704	4e-05	98
Query_3148	Query_3148	BC_4202	7e-10	134
Query_3149	Query_3149	BC_4201	1e-126	1146
Query_3150	Query_3150	BC_4200	2e-25	270
Query_3151	Query_3151	BC_4199	9e-48	462
Query_3152	Query_3152	BC_4198	3e-140	1264
Query_3152	Query_3152	BC_3875	3e-114	1040
Query_3152	Query_3152	BC_4614	7e-59	562
Query_3152	Query_3152	BC_1828	1e-27	293
Query_3152	Query_3152	BC_0153	4e-18	211
Query_3152	Query_3152	BC_1568	1e-16	198
Query_3152	Query_3152	BC_5356	5e-11	149
Query_3153	Query_3153	BC_4194	1e-15	181
Query_3154	Query_3154	BC_4182	2e-35	354
Query_3154	Query_3154	BC_3855	1e-11	150
Query_3155	Query_3155	BC_4179	2e-141	1276
Query_3156	Query_3156	BC_4178	2e-12	154
Query_3157	Query_3157	BC_4177	1e-84	784
Query_3157	Query_3157	BC_1514	5e-22	243
Query_3158	Query_3158	BC_3647	2e-34	351
Query_3158	Query_3158	BC_2023	5e-34	348
Query_3160	Query_3160	BC_3524	1e-34	350
Query_3160	Query_3160	BC_0902	7e-34	344
Query_3160	Query_3160	BC_0167	2e-24	262
Query_3160	Query_3160	BC_2207	2e-22	245
Query_3160	Query_3160	BC_2823	5e-10	138
Query_3160	Query_3160	BC_4687	1e-06	109
Query_3161	Query_3161	BC_4167	8e-49	474
Query_3161	Query_3161	BC_5374	1e-47	463
Query_3161	Query_3161	BC_2676	2e-34	350
Query_3161	Query_3161	BC_3495	4e-30	313
Query_3161	Query_3161	BC_0591	6e-11	147
Query_3162	Query_3162	BC_2287	4e-134	1210
Query_3162	Query_3162	BC_1128	3e-14	177
Query_3163	Query_3163	BC_4151	3e-65	612
Query_3163	Query_3163	BC_2157	3e-35	354
Query_3164	Query_3164	BC_4150	2e-72	677
Query_3164	Query_3164	BC_0402	1e-28	300
Query_3164	Query_3164	BC_0640	8e-23	250
Query_3164	Query_3164	BC_0872	7e-21	233
Query_3165	Query_3165	BC_4149	2e-84	780
Query_3165	Query_3165	BC_0873	8e-38	378
Query_3165	Query_3165	BC_0401	4e-35	355
Query_3165	Query_3165	BC_0641	2e-28	298
Query_3165	Query_3165	BC_0642	6e-27	285
Query_3166	Query_3166	BC_4148	2e-105	962
Query_3166	Query_3166	BC_0403	1e-81	757
Query_3166	Query_3166	BC_0874	5e-78	726
Query_3166	Query_3166	BC_0639	2e-72	677
Query_3166	Query_3166	BC_0346	1e-56	541
Query_3166	Query_3166	BC_0197	7e-51	491
Query_3166	Query_3166	BC_4987	3e-47	461
Query_3166	Query_3166	BC_1324	3e-47	460
Query_3166	Query_3166	BC_1094	2e-45	444
Query_3166	Query_3166	BC_1286	8e-44	430
Query_3166	Query_3166	BC_1684	7e-43	423
Query_3166	Query_3166	BC_2791	2e-42	418
Query_3166	Query_3166	BC_3222	2e-40	401
Query_3166	Query_3166	BC_2323	3e-40	399
Query_3166	Query_3166	BC_0764	3e-39	391
Query_3166	Query_3166	BC_0160	9e-39	387
Query_3166	Query_3166	BC_4266	1e-38	385
Query_3166	Query_3166	BC_5254	4e-38	381
Query_3166	Query_3166	BC_2232	1e-37	378
Query_3166	Query_3166	BC_0815	3e-37	374
Query_3166	Query_3166	BC_5186	2e-34	350
Query_3166	Query_3166	BC_4743	3e-34	348
Query_3166	Query_3166	BC_0567	7e-34	345
Query_3166	Query_3166	BC_3685	7e-32	328
Query_3166	Query_3166	BC_4831	1e-31	326
Query_3166	Query_3166	BC_2655	7e-31	319
Query_3166	Query_3166	BC_2655	1e-21	240
Query_3166	Query_3166	BC_0911	3e-30	314
Query_3166	Query_3166	BC_1182	9e-30	309
Query_3166	Query_3166	BC_5285	1e-29	308
Query_3166	Query_3166	BC_4839	2e-29	307
Query_3166	Query_3166	BC_1928	2e-29	306
Query_3166	Query_3166	BC_0161	3e-29	305
Query_3166	Query_3166	BC_0910	3e-29	305
Query_3166	Query_3166	BC_1734	5e-29	303
Query_3166	Query_3166	BC_4779	2e-28	298
Query_3166	Query_3166	BC_0210	2e-28	298
Query_3166	Query_3166	BC_2543	6e-28	294
Query_3166	Query_3166	BC_2912	6e-28	294
Query_3166	Query_3166	BC_0209	8e-28	293
Query_3166	Query_3166	BC_0244	1e-27	292
Query_3166	Query_3166	BC_1183	3e-27	287
Query_3166	Query_3166	BC_3436	8e-27	284
Query_3166	Query_3166	BC_4016	1e-26	282
Query_3166	Query_3166	BC_3790	2e-26	280
Query_3166	Query_3166	BC_3790	1e-13	170
Query_3166	Query_3166	BC_0427	9e-26	275
Query_3166	Query_3166	BC_0743	1e-25	275
Query_3166	Query_3166	BC_5355	1e-25	274
Query_3166	Query_3166	BC_1955	1e-25	273
Query_3166	Query_3166	BC_0871	3e-25	271
Query_3166	Query_3166	BC_5400	7e-25	267
Query_3166	Query_3166	BC_2151	9e-25	266
Query_3166	Query_3166	BC_2151	1e-08	127
Query_3166	Query_3166	BC_0245	1e-24	266
Query_3166	Query_3166	BC_5182	1e-24	265
Query_3166	Query_3166	BC_4279	2e-24	264
Query_3166	Query_3166	BC_2478	2e-24	263
Query_3166	Query_3166	BC_0870	2e-23	255
Query_3166	Query_3166	BC_0619	3e-23	254
Query_3166	Query_3166	BC_3666	4e-23	252
Query_3166	Query_3166	BC_4361	4e-23	252
Query_3166	Query_3166	BC_1359	5e-23	252
Query_3166	Query_3166	BC_0662	6e-23	250
Query_3166	Query_3166	BC_0662	8e-15	181
Query_3166	Query_3166	BC_1050	1e-22	249
Query_3166	Query_3166	BC_5381	1e-22	248
Query_3166	Query_3166	BC_3735	2e-22	247
Query_3166	Query_3166	BC_4940	2e-22	247
Query_3166	Query_3166	BC_0509	2e-22	246
Query_3166	Query_3166	BC_3329	2e-22	246
Query_3166	Query_3166	BC_3678	5e-22	243
Query_3166	Query_3166	BC_4748	8e-22	241
Query_3166	Query_3166	BC_1941	2e-21	238
Query_3166	Query_3166	BC_2371	3e-21	236
Query_3166	Query_3166	BC_4544	3e-21	236
Query_3166	Query_3166	BC_4537	1e-20	231
Query_3166	Query_3166	BC_2372	1e-20	230
Query_3166	Query_3166	BC_4431	3e-20	227
Query_3166	Query_3166	BC_1940	6e-20	225
Query_3166	Query_3166	BC_2719	4e-19	218
Query_3166	Query_3166	BC_3679	4e-19	217
Query_3166	Query_3166	BC_4221	1e-18	214
Query_3166	Query_3166	BC_2184	1e-18	213
Query_3166	Query_3166	BC_4510	2e-18	212
Query_3166	Query_3166	BC_0513	1e-17	204
Query_3166	Query_3166	BC_4824	2e-17	204
Query_3166	Query_3166	BC_1929	3e-17	202
Query_3166	Query_3166	BC_0767	2e-16	194
Query_3166	Query_3166	BC_0767	9e-15	180
Query_3166	Query_3166	BC_3591	4e-16	191
Query_3166	Query_3166	BC_5118	4e-16	191
Query_3166	Query_3166	BC_4077	6e-16	190
Query_3166	Query_3166	BC_5103	6e-16	190
Query_3166	Query_3166	BC_2963	9e-16	189
Query_3166	Query_3166	BC_2541	7e-15	181
Query_3166	Query_3166	BC_2541	2e-12	159
Query_3166	Query_3166	BC_5178	1e-14	178
Query_3166	Query_3166	BC_5178	5e-09	130
Query_3166	Query_3166	BC_2933	2e-14	177
Query_3166	Query_3166	BC_2933	2e-08	126
Query_3166	Query_3166	BC_0290	3e-14	176
Query_3166	Query_3166	BC_0290	1e-11	152
Query_3166	Query_3166	BC_0239	1e-13	171
Query_3166	Query_3166	BC_0239	4e-06	105
Query_3166	Query_3166	BC_5072	4e-12	157
Query_3166	Query_3166	BC_5072	5e-08	122
Query_3166	Query_3166	BC_5433	6e-12	156
Query_3166	Query_3166	BC_5433	2e-11	152
Query_3166	Query_3166	BC_4825	1e-10	145
Query_3166	Query_3166	BC_1357	1e-10	144
Query_3166	Query_3166	BC_5167	2e-08	125
Query_3166	Query_3166	BC_2902	3e-08	124
Query_3166	Query_3166	BC_4983	7e-08	121
Query_3166	Query_3166	BC_5286	4e-06	105
Query_3167	Query_3167	BC_4147	4e-94	865
Query_3167	Query_3167	BC_0510	1e-07	121
Query_3168	Query_3168	BC_4146	9e-54	515
Query_3168	Query_3168	BC_5027	1e-23	255
Query_3169	Query_3169	BC_1837	1e-16	192
Query_3169	Query_3169	BC_3178	1e-04	89
Query_3170	Query_3170	BC_2488	3e-92	852
Query_3170	Query_3170	BC_4602	1e-10	148
Query_3170	Query_3170	BC_4601	2e-05	103
Query_3171	Query_3171	BC_4143	5e-166	1486
Query_3171	Query_3171	BC_3743	3e-18	212
Query_3171	Query_3171	BC_2248	9e-09	131
